Label	TTR Ratio	Avg Stop Words	Avg Sent Len	contentToNonPOS	Noun	Verb	adjNoun
1	0.689393939	0.598484848	14.4	4.816122535	6.152777778	1.949074074	0.641975309
1	0.767605634	0.936619718	13.9	2.836870504	4.557553957	4.482014388	0.467625899
1	1	0.857142857	13	4.5	4	5	0
1	1	0.333333333	4	3	2	0	0
0	1	0.666666667	6	2.625	3	1.5	0.75
0	1	0.684210526	11	38.39393939	3.666666667	2.515151515	0.136363636
0	0.952380952	0.968253968	32	1.499399038	17.96875	10.125	0.875
0	1	1.285714286	6.8	19.21568627	1.941176471	2.294117647	0.264705882
0	0.975	0.775	10.14285714	6.897887324	4.23943662	3.366197183	0.507042254
0	0.938271605	1.074074074	17.3	3.48445729	8.341040462	6.445086705	0.481695568
0	0.962962963	0.962962963	14.8	5.531668032	6.761261261	2.693693694	0.363063063
0	0.933333333	1.233333333	17.25	4.573179263	10.83768116	6.27826087	0.423961353
1	1	1	13	1.5	5	1	0
0	1	2.4	18	0.8	3	3	1
0	1	0.875	8	1.578125	3	1.125	0.4375
0	1	0.625	4.333333333	4.307692308	1.846153846	1.846153846	0.615384615
0	1	1.142857143	23.5	6.162645068	10.24468085	7.606382979	0.503546099
0	1	1.066666667	19	1.769649123	7.884210526	8.652631579	0.147368421
1	0.724137931	1.413793103	11.28571429	1.208227848	2.936708861	3.253164557	0.278481013
1	0.752688172	0.946236559	18.8	2.039745863	6.914893617	2.090425532	0.590425532
1	0.795031056	0.832298137	20.66666667	2.30235151	8.267741935	4.538709677	0.690752688
1	0.755244755	0.671328671	12.15	6.932367324	4.135802469	2.641975309	0.470507545
0	0.954545455	0.545454545	34	2	10	6	0.75
0	0.5	0	2	152	0	0	0
0	1	1.235294118	21	5.153061224	7.80952381	8.785714286	0.244047619
0	0.96969697	0.636363636	18	2.386316872	6.944444444	2.333333333	0.234567901
1	0.846153846	1.192307692	15.5	3.401612903	3.112903226	5.612903226	0.274193548
1	0.837209302	0.651162791	14.2	2.291901408	6.704225352	2.492957746	0.704225352
1	0.888888889	0.925925926	15.71428571	8.494494949	7.218181818	5.027272727	0.772727273
0	0.975609756	1.134146341	18.6	3.070011947	7.150537634	4.602150538	0.420250896
0	0.947019868	0.82781457	19.53333333	5.486865486	11.73037543	7.508532423	0.560864619
1	0.543859649	0.916666667	22.35	2.91201007	11.35794183	5.5950783	0.332960477
1	1	2	8	1.333333333	2	1	0
1	1	2.5	7	0.666666667	1	1	0
1	0.947368421	0.894736842	18	1	8.111111111	1.777777778	0.444444444
1	0.933333333	0.333333333	7	51.55952381	4.523809524	0.428571429	0
0	0.935483871	0.774193548	15	4.827083333	8.966666667	2.7	0.7625
0	0.98	1.2	23.6	1.777542373	13.88135593	7.822033898	0.5
1	0.896551724	1.086206897	18.28571429	2.961505682	6.2421875	5.03125	0.384765625
1	0.745454545	0.9	22.1	2.657232425	8.728506787	4.968325792	0.380090498
1	0.819148936	0.946808511	12.4	3.550678443	4.322580645	3.516129032	0.27688172
1	0.841269841	0.984126984	13.1	1.55369535	5.744274809	2.65648855	0.451653944
1	1	0.5	5	152	4	0	0
1	1	2	11	1	2	3	0
1	1	0.736842105	17.5	2.542857143	3.628571429	2.257142857	0.497142857
0	1	0.95	14.33333333	1.691331924	8.860465116	3.88372093	0
0	0.979166667	0.9375	24.25	2.086634111	18.21649485	9.670103093	0.845360825
0	0.971428571	0.685714286	11.8	4.134786118	5.355932203	2.355932203	0.338983051
0	0.962264151	1.037735849	16	5.45269983	5.321428571	2.571428571	0.453869048
0	1	1.222222222	18.4	1.508458751	6.5	5.255434783	0.418478261
1	0.761589404	0.662251656	17.06666667	10.1948951	8.1796875	3.46875	0.51171875
1	0.800904977	0.615384615	18.15	5.558426254	8.845730028	3.223140496	0.490817264
0	0.916666667	1	25	2.333333333	5	5	0.666666667
1	1	1.75	15	0.833333333	2	2	0
1	1	1.769230769	18	0.946127946	2.888888889	4.111111111	0
0	1	1.125	5.666666667	2.31372549	1.941176471	2.529411765	0.647058824
0	1	0.875	3.75	31.64444444	1.733333333	2	0
0	1	1	9.2	1.592391304	4.217391304	0.934782609	0.52173913
1	0.830769231	0.523076923	14.42857143	5.095709571	7.831683168	2.514851485	0.257425743
1	0.859375	0.5625	10.8	15.04861111	6.527777778	2.444444444	0.398148148
1	0.770562771	0.792207792	28.13333333	2.119970918	10.57345972	5.722748815	0.3992891
0	0.955223881	0.985074627	14.15	6.537796567	7.823321555	4.833922261	0.488810365
1	1	0.5	6	2	1	1	0
1	1	0.666666667	15	0.857142857	1	3	0
1	0.88372093	0.837209302	42	1.714285714	17.14285714	7.75	0.773809524
1	0.882352941	0.588235294	18	3.222222222	7.148148148	3.351851852	0.722222222
0	1	1.4375	9.75	5.32967033	4.025641026	2.282051282	0.179487179
0	1	0.946428571	22.6	5.530404551	9.707964602	3.761061947	0.660766962
0	1	1.151515152	10.71428571	3.645079365	4.493333333	3.12	0.653333333
1	0.84057971	0.68115942	12.3	11.01077236	5.040650407	2.967479675	0.174796748
1	0.789115646	0.884353741	19.06666667	1.506243378	8.797202797	3.751748252	0.601398601
1	0.78343949	1.070063694	16.7	4.721280967	6.065868263	5.904191617	0.550748503
0	1	1.375	19	1.25	4	4	1
0	1	2	3	0.5	1	0	0
1	0.888888889	1.111111111	29.5	1.545849631	8.745762712	7	0
1	0.823529412	0.941176471	22	1.496212121	7.575757576	5.818181818	0.742424242
1	0.723404255	0.936170213	23.25	1.693858561	5.172043011	5.537634409	0.629032258
1	0.838709677	0.85483871	23.2	1.566611932	11.31896552	5.362068966	0.662356322
1	0.842857143	0.814285714	18.71428571	2.793638677	9.06870229	3.633587786	0.590330789
1	0.830357143	1.169642857	25.1	1.727443473	7.171314741	5.266932271	0.108565737
1	0.62195122	0.823170732	20.33333333	2.447783082	8.406557377	3.547540984	0.609836066
1	0.667938931	1.015267176	27.45	1.813915699	10.30783242	5.837887067	0.488615665
0	1	1.5	20	1	3	3	0.5
1	1	0	2	152	2	0	0
1	1	1.45	24.5	7.466165414	11.59183673	5.755102041	0.575510204
1	0.933333333	0.766666667	18	2.702645503	6.888888889	2.814814815	0.814814815
1	0.884615385	1.076923077	15	1.609722222	5.483333333	2	0.733333333
1	1	1.129032258	13.8	1.289049919	3.942028986	2.695652174	0.130434783
1	0.939393939	1.181818182	11.42857143	1.512827381	2.525	3.625	0.575
1	0.851851852	1.518518519	7.1	7.899061033	1.084507042	1.774647887	0.063380282
0	0.96969697	0.868686869	13.13333333	4.963620981	7.065989848	3.934010152	0.480541455
0	0.901554404	1.020725389	20.4	1.747263548	8.289215686	6.071078431	0.509395425
1	1	1.5	17	0.875	4	3	0
1	1	1.333333333	7	2.5	1	2	0
0	0.846153846	1.230769231	15.5	2.525345622	4.290322581	3.580645161	0.64516129
1	0.823529412	1.058823529	12	1.564102564	4.777777778	5.555555556	0.833333333
1	0.947368421	1.105263158	21.5	15.5619339	8.906976744	6.930232558	0.162790698
1	0.865671642	0.746268657	24.6	2.052264808	7.886178862	4.06504065	0.87398374
1	0.810344828	0.74137931	14.85714286	1.90491453	4.894230769	3.221153846	0.875
1	0.81294964	1	28.5	1.616293348	10.54385965	5.192982456	0.526315789
1	0.820689655	0.806896552	17.8	3.777009393	6.037453184	3.220973783	0.786204744
1	0.784722222	0.798611111	13.85	1.993137929	4.472924188	2.620938628	0.610108303
1	1	0.833333333	11	1.75	2	2	0
0	1	0.444444444	13	3	8	0	0
1	1	1.269230769	33	1.390572391	10.57575758	9.060606061	1
1	0.9375	0.5625	9	5.419753086	5.37037037	1.333333333	0.444444444
1	0.880952381	0.595238095	17.25	1.880588494	6.028985507	1.782608696	0.338164251
1	0.833333333	0.933333333	11.8	1.733744222	4.423728814	1.694915254	0.677966102
1	0.895522388	0.76119403	17.14285714	2.094557387	5.341666667	3.508333333	0.516388889
0	1	0.872727273	10.5	4.796825397	3.295238095	2.647619048	0.304761905
0	0.9375	1.006944444	19.73333333	5.217027689	8.989864865	5.668918919	0.358671171
1	0.745098039	0.941176471	20.15	5.206878532	8.071960298	4.697270471	0.522539289
0	1	1.461538462	32	1.230769231	8	5	0
1	1	0.5	15	3.666666667	5	4	1
1	0.954545455	0.954545455	22.5	2.791111111	8.911111111	6.066666667	0.281481481
0	1	0.846153846	8	1.607638889	2.375	1.666666667	0.333333333
0	1	1.038461538	13.5	1.842151675	6.37037037	3.759259259	0.527777778
0	1	1	5	1.8	2.48	0.32	0
1	0.892857143	0.892857143	8.428571429	2.61299435	2.423728814	1.491525424	0.389830508
1	0.871794872	1.205128205	9	11.59703704	3.466666667	3.411111111	0.388888889
1	0.824427481	0.79389313	16.26666667	4.50618332	6.147540984	3.286885246	0.239754098
1	0.859649123	1.49122807	8.05	2.407608696	1.819875776	3.080745342	0.282608696
0	1	1	2	1	1	0	0
0	1	0	2	152	2	0	0
1	0.88372093	1.790697674	61	1.388259402	13.1147541	15.63934426	0.213114754
1	0.625	1.5	7.333333333	1.303030303	1.454545455	2.454545455	0
1	0.851851852	0.685185185	23.25	1.714968425	7.913978495	2.559139785	0.607270865
1	0.782051282	0.628205128	25.4	2.073456727	9.047244094	3.771653543	0.761417323
1	0.721311475	0.901639344	16.71428571	2.122792023	4.452991453	2.803418803	0.404700855
1	0.801801802	1.288288288	27.2	1.273963688	8.636029412	6.713235294	0.685539216
0	0.980769231	0.923076923	14.26666667	5.79517134	10.59345794	7.439252336	0.351401869
0	0.919708029	0.97080292	14.4	9.97605216	6.409722222	4.03125	0.516203704
1	1	1.4	12	1.4	2	3	0
0	1	2	6	0.5	1	1	0
0	1	0.636363636	9	1.652777778	2.444444444	1.777777778	0.611111111
1	0.875	2.25	8.666666667	1.397435897	1.615384615	2	0.307692308
1	0.879310345	1.327586207	35.25	1.538891369	6.680851064	6.24822695	0.502364066
1	0.794117647	1.294117647	31.8	1.395833333	6.955974843	4.842767296	0.809074573
0	0.983050847	1	17.71428571	6.75483871	6.5	6.161290323	0.685483871
0	1	0.920454545	17.6	1.524339376	5.670454545	3.107954545	0.360795455
0	0.917355372	1.20661157	18.26666667	1.553609519	6.299270073	6.47080292	0.410583942
0	0.939393939	0.896969697	16.4	6.262637591	6.777439024	6.31097561	0.417174797
1	0.875	0.75	28	2	9	3	1
0	1	0	1	152	1	0	0
0	1	0.842105263	18	2.134920635	7.055555556	4.444444444	0.722222222
0	0.964285714	0.803571429	35.66666667	2.115123195	12.31775701	8.08411215	0.507476636
0	0.972222222	0.916666667	17.75	3.644919517	7.408450704	4.352112676	0.408450704
0	1	1.333333333	8.8	1.915909091	2.25	2.613636364	0.272727273
0	0.983606557	0.819672131	16.71428571	8.237179487	15.31623932	9.401709402	0.451282051
0	0.973684211	0.815789474	13.8	2.376449275	5.347826087	2.579710145	0.553140097
0	0.984848485	0.909090909	9.266666667	5.059815005	3.978417266	2.043165468	0.377697842
0	0.92	1.053333333	16.3	2.948314007	6.211656442	4.245398773	0.49202454
0	1	1	52	1.705882353	15	9	0.25
0	1	1.25	9	1.666666667	1	2	0
0	1	0.444444444	6.5	2.038461538	2.615384615	1	0.461538462
0	1	0.8125	10	1.977777778	4.866666667	4.2	0
0	1	0.470588235	6.5	14.26923077	3.769230769	0.923076923	0.384615385
0	1	0.851851852	10.6	6.127358491	4.094339623	3.490566038	0.754716981
0	0.963636364	1	16.28571429	1.474565152	4.307017544	4.684210526	0.285087719
0	0.957746479	1	14.5	2.215172414	5.586206897	5.013793103	0.546551724
1	0.823899371	0.710691824	18.53333333	10.12650383	11.91366906	4.363309353	0.639568345
1	0.744186047	0.992248062	13.7	5.486699108	7.368613139	4.927007299	0.405109489
0	1	1.625	21	1.714285714	3	2	0.5
0	1	1.111111111	19	1.833333333	5	5	1
0	1	0.769230769	12	14.04166667	6.416666667	2.916666667	0.916666667
1	0.888888889	1.388888889	15	1.344444444	2.533333333	3	0
0	1	1.066666667	7.75	6.238709677	1.580645161	2.322580645	0.387096774
0	1	0.814814815	10	4.506666667	3.82	2.16	0.153333333
0	0.949367089	1.012658228	23.57142857	3.856337286	9.842424242	6.806060606	0.593939394
0	0.949152542	1.101694915	13.1	5.464778358	5.030534351	5.618320611	0.292620865
1	0.843283582	0.805970149	16.86666667	1.843828602	6.138339921	3.260869565	0.43972332
1	0.827380952	0.797619048	15.95	8.742435438	4.811912226	2.755485893	0.267502612
0	0	152	1	152	0	0	0
0	1	1	4	3	2	1	0
1	1	0.571428571	6.5	3.115384615	1	1.461538462	1
1	0.923076923	0.923076923	18	2.165843621	5.407407407	3.962962963	0.481481481
0	1	0.615384615	5.25	11.26190476	4	0.333333333	0
0	1	1.066666667	13.2	8.688131313	3.787878788	6.46969697	0.383838384
0	1	1.081967213	18.71428571	1.869465649	7.427480916	5.152671756	0.661577608
0	0.928571429	1.163265306	22	5.59458498	11.65454545	6.963636364	0.481818182
0	0.942028986	0.927536232	9.266666667	7.935491607	4.208633094	2.805755396	0.460431655
0	0.960199005	0.915422886	20.4	2.158009282	10.59803922	5.524509804	0.515114379
1	1	1	10	2	3	1	0
1	1	1.5	5	1.5	1	1	1
0	1	0.916666667	13	2.141025641	4.576923077	2.576923077	0
0	0.976190476	1.19047619	33	1.614718615	13.42424242	16.97979798	0.535353535
0	0.96	0.92	12.5	8.626666667	5.82	4.6	0
0	1	0.785714286	11.4	4.880116959	4.596491228	3.543859649	0.473684211
0	1	0.695652174	11.28571429	14.31540084	5.898734177	4.797468354	0.397468354
1	0.813333333	0.64	12.5	26.16015238	5.64	1.896	0.536
1	0.745283019	0.886792453	14.13333333	3.420737871	5.136792453	3.693396226	0.395440252
0	0.900452489	1	23.15	3.739631251	10.87257019	6.393088553	0.551691865
0	1	0.666666667	5	1.5	3	0	0
0	1	1.4	25	1.181818182	7	6	0
0	1	1.875	11.5	1.2	2.956521739	1.043478261	0.52173913
0	1	1.090909091	16.66666667	4.769714286	4.32	7.22	0
0	1	1.588235294	12	1.050496032	1.958333333	2.645833333	0
1	0.85	0.725	14	2.466122449	5	1.871428571	0.507142857
1	0.941176471	1.235294118	6	13.16666667	1.571428571	2.619047619	0
0	0.96875	1.265625	15.6	1.436388979	6.166666667	4.506410256	0.446581197
0	0.964705882	1.082352941	12.06666667	1.790647198	5.044198895	3.425414365	0.201657459
0	0.933333333	1.261538462	22.55	2.938494755	9.563192905	7.095343681	0.29578714
0	1	1.714285714	19	0.636363636	2	2	0.5
1	0.888888889	0.555555556	15	2.75	6	1	1
1	1	1.142857143	8.5	4.647058824	1	1.470588235	0.529411765
0	1	0.647058824	9.666666667	2.286206897	5.310344828	2.793103448	0
0	0.984848485	0.863636364	32.25	2.16854928	26.78294574	16.34108527	0.443583118
0	1	0.82	18.4	2.108695652	9.130434783	5.065217391	0.826086957
0	0.98	0.9	14.28571429	6.2	6.95	6.84	0.5275
0	0.942528736	1.149425287	19.7	7.08966203	8.243654822	8.060913706	0.725888325
0	0.9375	1.05	11.73333333	3.282954545	6.119318182	3.630681818	0.264204545
0	0.969512195	1.042682927	17.15	3.560396566	11.79883382	10.38483965	0.529737609
0	1	0.166666667	8	7	6	1	0
0	1	0.5	12	2	6	1	0
0	1	1.764705882	25.5	1.426470588	8.882352941	4.294117647	0.5
0	0.972972973	0.972972973	26.66666667	2.201785714	12.2375	7.075	0.63125
0	1	1.567567568	24.75	1.160942761	8.272727273	8.797979798	0.323232323
0	1	1.333333333	22.8	1.502355247	8.421052632	4.789473684	0.581871345
0	0.98	1.04	15.28571429	2.055807744	5.065420561	3.644859813	0.348909657
0	0.983333333	1	12.9	1.58273703	4.519379845	3.403100775	0.279069767
0	0.917721519	0.930379747	21.33333333	1.848901966	7.115625	4.35	0.596875
1	0.759803922	0.828431373	18.7	2.085554552	6.679144385	3.748663102	0.585784314
0	1	0.857142857	13	0.857142857	4	0	0.5
0	1	1.5	28	1.888888889	7	4	0.5
0	1	1.285714286	8	1	2.25	0.25	0
0	1	1.444444444	15.66666667	1.465183752	5.978723404	3.468085106	0.319148936
0	1	0.80952381	10	1.783333333	3.85	1.425	0.375
0	0.980769231	0.75	19.6	1.907482993	14.97959184	4.112244898	0.93877551
1	0.909090909	1.022727273	13.28571429	1.365173238	4.301075269	3.677419355	0.591397849
1	0.9	0.971428571	14.1	11.16193853	6.560283688	3.014184397	0.276595745
1	0.851485149	0.831683168	12.6	9.216534392	4.994708995	2.804232804	0.457671958
1	0.848739496	0.949579832	12.15	11.59613953	4.868312757	3.288065844	0.352537723
0	1	0.666666667	5	4	3	1	0
1	1	0.333333333	5	4	3	1	0
1	1	0.8	5.5	2.454545455	1.909090909	0.545454545	0.272727273
1	1	0.818181818	21.33333333	1.626953125	6.046875	3.0625	1
0	1	0.833333333	9.5	1.662593985	4.921052632	0.842105263	0.394736842
1	0.837837838	0.567567568	23.6	2.196125908	14.07627119	4.694915254	0.93220339
1	0.813559322	1.237288136	19.42857143	1.690251783	5.639705882	4.830882353	0.457107843
1	0.841584158	1	20.5	1.613247105	6.87804878	4.814634146	0.595934959
1	0.701030928	1.463917526	16.13333333	1.53726198	5.140495868	5.123966942	0.276859504
1	0.75	0.846938776	18.95	3.703878553	8.546174142	5.667546174	0.599384345
0	1	1	30	1.071428571	9	6	0
0	1	3	9	1	0	4	0
1	0.954545455	0.909090909	22	1.354545455	7.727272727	3.818181818	0.590909091
1	0.833333333	0.583333333	13.33333333	2.340178571	6.025	1.85	0.85
1	0.941176471	1.235294118	20	1.40125	5.075	6.1375	0.2125
1	0.905405405	0.689189189	25.6	3.350331182	10.84375	6.46875	0.79453125
1	0.885245902	0.655737705	14.71428571	2.676375405	5.223300971	2.475728155	0.566343042
0	0.958333333	1.041666667	14.9	5.660937999	5.248322148	4.053691275	0.473154362
0	0.919075145	1.115606936	25.53333333	1.903088324	11.42036554	8.600522193	0.364882507
1	0.760869565	0.882608696	21.85	1.903145908	8.281464531	4.308924485	0.723112128
1	1	0.428571429	10	4	5	2	1
1	1	0.473684211	28	1	7	3	0.5
1	1	1.090909091	12.5	1.753333333	2.76	4.04	0.253333333
1	1	0.585365854	21.66666667	2.258974359	6	4.8	0.769230769
0	1	0.833333333	14.25	1.557226399	5.578947368	1	0.447368421
0	1	1.052631579	16	1.674512987	8.7625	3.3625	0.6475
0	0.952380952	1.19047619	13.57142857	1.560908153	6.031578947	5.178947368	0.257894737
1	0.832214765	0.919463087	29.3	1.8585285	12.80546075	7.989761092	0.651877133
0	0.896551724	1.098522167	29.93333333	1.847904786	12.55011136	10.14476615	0.486191537
0	0.898395722	0.989304813	19	4.492041007	9.260526316	5.968421053	0.64254386
0	1	1.5	6	1	2	0	0
0	1	0.7	18	3.5	6	5	0
0	1	1.4	18.5	1.292383292	4.648648649	3.297297297	1
1	0.928571429	0.75	17	1.194907054	7.529411765	2.333333333	0.31372549
1	1	0.675	17.5	1.958571429	6.471428571	3.071428571	0.53452381
1	0.934782609	0.652173913	15.4	5.999690785	7.818181818	3.077922078	0.590909091
1	0.835820896	0.955223881	19.14285714	1.758492203	6.671641791	5.380597015	0.714552239
1	0.80952381	1.507936508	16.2	1.797912992	4.604938272	4.037037037	0.416666667
1	0.717741935	1.129032258	18.26666667	1.968333616	6.51459854	4.270072993	0.423357664
0	0.96124031	1.255813953	15.25	1.678292927	5.898360656	4.032786885	0.490163934
0	1	1.6	40	1.571428571	7	7	0.75
0	1	1	34	1.0625	13	2	1
1	0.952380952	0.80952381	20	2.483928571	5.8	4.1	0.45
1	0.75862069	1.24137931	21.66666667	1.186538462	4.676923077	4.138461538	0.769230769
0	0.964912281	0.947368421	28.75	1.785217391	15.4	8.147826087	0.339130435
0	0.965517241	1	12	8.688888889	5	1.716666667	0.2
0	1	1.243243243	12.14285714	9.016339869	3.929411765	3.058823529	0.311764706
1	0.805970149	1.164179104	15.9	3.023410203	6.188679245	4.842767296	0.067085954
1	0.837837838	1.175675676	11.53333333	1.676599605	4.10982659	2.63583815	0.193641618
1	0.73255814	0.825581395	16.85	6.585272714	6.323442136	3.272997033	0.398862512
1	0.833333333	0.333333333	8	7	4	1	1
1	1	0.625	13	2	5	2	1
0	1	0.913043478	22	1.606060606	5.090909091	8.363636364	0
0	0.944444444	1.333333333	14.33333333	15.37984496	4.744186047	2.906976744	0.627906977
1	0.933333333	1.2	9	3.328703704	1.805555556	2.083333333	0.240740741
1	0.871794872	1.102564103	16.4	1.622357724	5.56097561	2.768292683	0.256097561
1	0.846153846	1.153846154	13.14285714	4.554710145	7.760869565	2.086956522	0.554347826
1	0.815533981	0.747572816	19.2	2.740089699	6.90625	3.317708333	0.55327381
1	0.742268041	0.664948454	21.86666667	2.365543163	8.722560976	3.039634146	0.651422764
1	0.71875	0.776041667	17.3	2.041884994	6.216763006	3.485549133	0.550867052
1	1	0.5	21	2.166666667	4	7	0.5
1	1	0.6	32	1.727272727	9	5	0.666666667
1	0.875	1.625	11.5	1.739130435	1	4.130434783	0
1	0.860465116	0.790697674	26.33333333	2.378164557	8.721518987	5.329113924	0.332278481
1	0.888888889	0.861111111	17.25	5.427536232	8	5.579710145	0.333333333
1	0.742857143	0.357142857	19.4	2.583619702	10.43298969	3.701030928	0.804123711
0	0.954545455	0.943181818	25.71428571	6.167515432	15.05	11.43333333	0.6125
0	0.951219512	0.634146341	14.1	2.071400428	6.602836879	2.574468085	0.466903073
0	0.891472868	1.069767442	18.93333333	4.724744172	9.51056338	7.235915493	0.512323944
1	0.7421875	0.44921875	18.8	2.409821429	8.050531915	2.909574468	0.575576241
1	1	0.75	44	2.636363636	17	8	1
1	1	1.4	25	1.75	5	8	0
0	1	0.818181818	11	1.916666667	3	1.5	0.5
0	1	1.214285714	10.33333333	1.576344086	3.451612903	0.774193548	0.451612903
0	1	1.12	14	2.628401361	5.303571429	2.875	0.339285714
1	0.814285714	0.614285714	22.6	3.54327855	14.3539823	6.557522124	0.81120944
1	0.846153846	0.858974359	21.14285714	1.857244745	10.90540541	4.77027027	0.582207207
1	0.764044944	0.988764045	18.4	2.537292961	6.788043478	3.831521739	0.255434783
1	0.763975155	0.894409938	20.73333333	1.784052978	11.99356913	5.8585209	0.421221865
0	0.924731183	0.97311828	18.95	2.185802236	9.786279683	6.92348285	0.350527704
1	1	1.25	9	3	2	3	0
1	1	0.611111111	29	2.111111111	11	3	1
1	0.894736842	0.421052632	14	28.47767857	8.75	2	0.821428571
1	0.939393939	0.848484848	20.33333333	4.408469945	7.885245902	6.360655738	0.680327869
1	0.827586207	1.344827586	34.5	1.323585231	9.884057971	6.449275362	0.118357488
1	0.935483871	1.064516129	13.8	1.963768116	4.768115942	2.971014493	0.576086957
1	0.866666667	1.155555556	15	1.392805607	4.266666667	1.923809524	0.628571429
0	0.939130435	0.956521739	23.5	2.470868537	10.12340426	10.89361702	0.633333333
0	0.936	0.888	16.66666667	2.990628571	7.58	6.116	0.492
0	0.927419355	0.983870968	12.95	7.406375253	5.752895753	3.142857143	0.357142857
1	1	0	2	152	2	0	0
1	0.875	0.625	13	2.666666667	4	4	0
